Day,Rate
1237,92.96104555279217
1238,93.56119300975296
1239,93.57688200975338
1240,93.61033027807997
1241,92.92720663877071
1242,93.32547846080826
1243,93.87493518558712
1244,93.35881252211364
1245,93.61317550841655
1246,93.62513800778744
1247,93.46836913054325
1248,93.4313330808193
1249,93.72965527954395
1250,93.78566465305033
1251,93.64649206626677
1252,93.45186512448554
1253,93.45186512448554
1254,93.41742714142508
1255,93.49372953497948
1256,92.66140276081279
1257,92.51590886883503
1258,93.66105021035378
1259,92.90746300747908
1260,92.90746300747908
1261,92.5858551038479
1262,92.95974838461389
1263,92.64071014039249
1264,93.58529607970335
1265,92.67400877316327
1266,93.60003771362307
1267,93.57942812926973
1268,93.60749904701127
1269,94.49539041180968
1270,94.37788044056438
1271,93.7706453346786
1272,93.52690980629669
1273,92.46407917920043
1274,92.49981353469387
1275,92.4249581667484
1276,92.09048532122144
1277,91.57378898697917
1278,91.14396410396833
1279,90.92859393615157
1280,91.44202993251247
1281,91.02944425907062
1282,90.99611139697623
1283,90.87322473070239
1284,92.09667968656566
1285,92.48563771210242
1286,93.0483472415705
1287,92.48818776997287
1288,92.46840550472857
1289,92.36658920935766
1290,91.27504162722138
1291,91.14613774079405
1292,91.66910456381328
1293,92.88478748146773
1294,92.76036408486851
1295,92.72779375847198
1296,92.96953429228695
1297,92.25544269430621
1298,92.48651847263069
1299,93.14355824401319
1300,93.1665141244336
1301,93.28299964665172
1302,93.27118925472257
1303,93.34464219566988
1304,93.91273470636236
1305,95.2061050751789
1306,95.33119053973587
1307,94.59154131875006
1308,94.57040886868593
1309,94.57747675384161
1310,94.25109514957364
1311,94.36716012012403
1312,95.3684122215141
1313,95.18553963801162
1314,94.76045261298636
1315,95.16670771697689
1316,95.17118628045628
1317,95.1336813520008
1318,95.08292215230453
1319,95.9566453265572
1320,96.87014189376788
1321,96.56074456442795
1322,95.99046827861771
1323,96.13931825467488
1324,96.22875642990687
1325,96.05046559219086
1326,95.77006831037382
1327,95.67741097614123
1328,95.80720869114505
1329,95.31806304931753
1330,95.34374050450009
1331,95.14554072611212
1332,95.3558517925768
1333,95.43338465785575
1334,95.8954703091549
1335,94.99514306509265
1336,95.10549136371378
1337,95.17404925604843
1338,95.11729810480008
1339,95.26028657174707
1340,96.46402707610386
1341,96.80017308680176
1342,95.79090136759052
1343,95.98643734048481
1344,95.94319175444647
1345,95.92561172057995
1346,95.95506779158792
1347,95.80239614435301
1348,95.18262714114509
1349,95.97226311043183
1350,95.58695403795056
1351,95.64275550484896
1352,95.49239831269466
1353,95.93385979124868
1354,95.79461934887433
1355,95.61987985863001
1356,96.00998374066812
1357,95.53526128334525
1358,95.5466997562669
1359,95.52792472410894
1360,95.54622357288225
1361,96.08908287720071
1362,95.66950641447123
1363,95.76319482898167
1364,95.02531923153074
1365,95.03511400777869
1366,93.68235827725131
1367,94.31419355086298
1368,94.34367261944614
1369,94.38018531548857
1370,94.1678810282993
1371,92.58244410997422
1372,92.5219667560308
1373,91.82021385541522
1374,91.88551287020952
1375,91.53909223684
1376,89.86896311900499
1377,90.91451394769113
1378,91.56834377718258
1379,91.62203072951431
1380,91.13784153801873
1381,91.55247360004641
1382,92.01423055570272
1383,91.496543477715
1384,92.24327636787928
1385,91.69112002530385
1386,91.67831761212402
1387,91.65035403904861
1388,91.85402319779307
1389,92.13886665645998
1390,91.68728892969287
1391,91.30307518370728
1392,90.38696251599494
1393,90.42658840797021
1394,90.21293216180646
1395,89.86020596591378
1396,90.96549962449492
1397,90.62222930285232
1398,90.70214100374434
1399,90.6415767265393
1400,90.64157650663014
1401,90.72252886864179
1402,90.36007830801559
1403,91.84226843545001
1404,91.89906974316885
1405,91.79824544667377
1406,92.35214175577958
1407,92.29003925665089
1408,92.18885750480172
1409,92.56991971236826
1410,91.62842312404777
1411,91.92335473389056
1412,91.89722927042178
1413,91.88597781503388
1414,91.92639475874014
1415,91.81714612267422
1416,91.90463813441305
1417,91.4595125113427
1418,91.30420355921393
1419,90.74346722740216
1420,89.49907425594076
1421,89.49907425594076
1422,88.51398978014197
1423,85.46968166773661
1424,84.43751285532903
1425,85.69792922053514
1426,87.00122823034826
1427,87.48820026023259
1428,87.48820026023259
1429,86.79200190788508
1430,86.2699316648985
1431,84.10501575563919
1432,85.14520422350039
1433,84.43619588268373
1434,82.40985345996863
1435,82.40985345996863
1436,82.84719516269588
1437,83.09600629502205
1438,84.68187053606307
1439,83.96369870429514
1440,85.46448024480082
1441,85.74849723111448
1442,85.74849723111448
1443,85.92550283394355
1444,86.38447224164064
1445,86.01704192994602
1446,86.9620602964271
1447,86.523356923134
1448,86.51246348828147
1449,86.4073065057097
1450,86.47435651311619
1451,86.09901978035724
1452,85.17691709366656
1453,84.3044284700815
1454,84.49980788428863
1455,84.94021239766133
1456,84.94572295791374
1457,84.68520754495529
1458,83.73535141172803
1459,84.12767650215646
1460,84.20837065494321
1461,84.4963290314132
1462,84.7158942586498
1463,84.78640425865098
1464,84.75453616814765
1465,85.56028328736923
1466,86.26147394315471
1467,86.47003764940112
1468,87.32702352338544
1469,88.3860227588523
1470,88.40655515885268
1471,88.10090132808344
1472,88.33118520571279
1473,86.6603822473781
1474,87.13939671927922
1475,87.41738971543143
1476,87.00999010450965
1477,86.99154720525587
1478,86.766542166246
1479,86.89975006715305
1480,87.24084869494352
1481,86.65294335502443
1482,87.36071600593942
1483,87.84607205859777
1484,87.84345925732336
1485,87.79872646418872
1486,87.86281603508733
1487,86.8301708523741
1488,85.9965568237872
1489,85.9747057360494
1490,86.25559893318628
1491,86.26558898318639
1492,86.16410271958749
1493,86.64703793787034
1494,87.24027344090132
1495,86.90848558403879
1496,87.14361971189595
1497,86.934504259645
1498,86.959138254457
1499,86.90102280105357
1500,86.95962065231413
1501,86.89801206300453
1502,86.96513028908166
1503,87.6463619052944
1504,87.58850725607071
1505,87.58850725607071
1506,87.1287865384154
1507,87.6227038276503
1508,87.99004749259576
1509,88.09323861648576
1510,88.56298944419238
1511,89.07357325978172
1512,89.07357325978172
1513,89.03300305758773
1514,88.54777302988596
1515,89.07294654268503
1516,89.17776460110389
1517,88.69356781691323
1518,88.53012775945123
1519,88.52705876036299
1520,88.41461946635059
1521,89.2907068876102
1522,90.1854933561514
1523,90.17799836255283
1524,90.06439519195456
1525,90.58057975567336
1526,90.58057975567336
1527,90.59899029755174
1528,89.66104323786227
1529,88.98411894332655
1530,88.20534576681922
1531,88.6927111839994
1532,87.1174807574652
1533,87.1174807574652
1534,86.82144724311426
1535,88.0299874506084
1536,87.79959657549787
1537,88.42506333337609
1538,87.4682237888577
1539,87.15797575908634
1540,87.1938557590871
1541,87.09971348724544
1542,87.42296630966139
1543,87.70446517839244
1544,87.66451651470605
1545,87.52584094060981
1546,87.44159590478532
1547,87.44159590478532
1548,87.70965653218076
1549,87.51964195837901
1550,88.05140480054399
1551,87.91105569476478
1552,88.04054594082473
1553,88.28024738307242
1554,88.28024738307242
1555,87.84291150823096
1556,86.00198331109671
1557,85.48788797883799
1558,84.15275595457979
1559,82.66596983657045
1560,81.71559396503973
1561,81.71595675593949
1562,81.43553876832343
1563,82.38978219678086
1564,82.49888375361762
1565,81.6222109194213
1566,82.8758090705401
1567,80.52207415745983
1568,80.46272330492512
1569,80.45175474636522
1570,80.89405514902775
1571,81.45191495727585
1572,81.38120812157513
1573,82.90644654876564
1574,83.37969689760763
1575,83.33377975670527
1576,83.20454128741467
1577,82.22978140499484
1578,83.12117928036078
1579,83.28753225284636
1580,84.42279449663695
1581,86.0375264960822
1582,86.04673744503165
1583,85.96826968074274
1584,86.10726057166599
1585,84.43625912892207
1586,84.72851294742216
1587,84.3161339591603
1588,82.80907431232937
1589,82.7709659975585
1590,83.05927698139635
1591,82.02797424937725
1592,81.56709964635908
1593,80.63363157511719
1594,80.3194497567532
1595,80.69468277313209
1596,80.69571775724376
1597,81.06651606566778
1598,81.9039490005915
1599,81.41222446224859
1600,82.1670639714396
1601,81.16226718895359
1602,80.71729540437383
1603,80.71504263769437
1604,80.55065843656598
1605,81.90085771679934
1606,80.70005182108618
1607,80.8089396619092
1608,82.05641055723676
1609,81.44480925618187
1610,81.41061675639591
1611,81.19832314520175
1612,80.47502597908439
1613,81.9962381564032
1614,82.86445300082305
1615,83.82179824599153
1616,84.84006288237724
1617,84.81446350468985
1618,84.51794570387698
1619,84.80395664471038
1620,83.92761108459653
1621,84.75839962316145
1622,84.36740884325852
1623,86.310181757451
1624,86.33009675986379
1625,86.21984088705723
1626,85.77855791633993
1627,84.60268394040153
1628,85.26050000895687
1629,85.35595800248797
1630,85.04411140487284
1631,85.08036678509548
1632,84.82518209763869
1633,85.08759158842858
1634,85.710827411555
1635,84.88303771754444
1636,85.11546829762034
1637,85.10040230571033
1638,85.10040230571033
1639,85.31398674893
1640,85.83231988079567
1641,86.26465526134156
1642,86.25534712718317
1643,86.47179259037517
1644,85.97297823829815
1645,86.02109725803565
1646,85.85413054901636
1647,84.72855889170881
1648,83.47512859507364
1649,83.69172315311775
1650,81.63989871912582
1651,81.85750399505204
1652,81.78924175594648
1653,82.1217687758377
1654,82.157364167954
1655,83.68619492557063
1656,84.00353559841065
1657,84.28543027717119
1658,84.18915433697714
1659,84.2171301312753
1660,82.69914248611214
1661,84.94643970913337
1662,85.35378392414297
1663,85.89017534516894
1664,84.92742683991958
1665,86.41183522395964
1666,86.39715625468577
1667,86.11245888142705
1668,85.9403608525125
1669,86.36653201792312
1670,84.98490554628735
1671,82.67254963856473
1672,81.07365570267439
1673,81.07487335943054
1674,81.2463495598813
1675,81.73990254553316
1676,80.17122353067006
1677,80.01012326859033
1678,80.38721503920779
1679,79.10455236110465
1680,79.0896238959105
1681,79.35716840764171
1682,79.45848034737718
1683,80.66906011673636
1684,79.99227969415111
1685,80.0360552488404
1686,79.2070125076157
1687,79.23717765916284
1688,79.24309011673587
1689,79.68453683288276
1690,79.88185754598086
1691,79.76780611229483
1692,79.6593513510298
1693,79.72240274256453
1694,79.7057072589516
1695,79.69079176075479
1696,79.1529992749173
1697,79.41639597670707
1698,79.31715132573841
1699,79.45240567605357
1700,79.38332654044521
1701,79.4414453550516
1702,79.74033999188151
1703,79.93581167493168
1704,80.25402013373514
1705,79.55691717230276
1706,78.89418500372176
1707,78.71154788844464
1708,78.68897475490357
1709,78.55945180800562
1710,79.40972172848622
1711,80.0513554369143
1712,80.2069937699396
1713,79.62658205739329
1714,79.05452356868848
1715,79.07853588309557
1716,78.72234660680961
1717,78.57165131632796
1718,78.20536466336999
1719,78.66641254418782
1720,77.52761365555969
1721,77.08140675466211
1722,77.24288225628106
1723,77.92863416331407
1724,77.63800245775977
1725,78.20194272198513
1726,78.8119153423662
1727,79.22167645791613
1728,76.62679541910084
1729,76.61474883586057
1730,76.07412740300244
1731,75.08395033523085
1732,76.22130907649303
1733,76.96370721058949
1734,76.95665924742534
1735,77.02616599203343
1736,77.0631495058136
1737,76.67975225918336
1738,77.36236910725218
1739,75.45551945408992
1740,76.2214171170618
1741,75.69342523644455
1742,75.90098704803805
1743,76.28700138412896
1744,76.30265451862142
1745,77.45433511625632
1746,79.84347757143796
1747,79.2453519542654
1748,80.2668695172937
1749,79.76326402181603
1750,79.62273325837316
1751,80.21004462427562
1752,80.56643818992474
1753,79.87101636810577
1754,80.2416060017273
1755,79.6174856268678
1756,79.40283835615153
1757,79.41130810643318
1758,79.64294897263272
1759,79.12498362866371
1760,78.97676587218024
1761,79.07895830538482
1762,78.86794965121096
1763,77.78014062282251
1764,77.77394930667045
1765,77.84639427092861
1766,77.21745861757674
1767,77.02887389598169
1768,77.09749100768913
1769,77.49814311803972
1770,77.78328525769803
1771,77.72169700832151
1772,77.9107671577945
1773,78.54461310526533
1774,78.29950956245139
1775,78.20020666523051
1776,78.52932020589556
1777,77.69759816377551
1778,77.70756925626677
1779,77.72705285384066
1780,77.90591236265806
1781,77.34044047991999
1782,76.76222765051824
1783,77.06598152535244
1784,76.55748611179861
1785,76.62026091679888
1786,76.66898794458231
1787,76.67557794036158
1788,76.55480346100641
1789,76.70599364433865
1790,76.85833871515221
1791,77.216495042929
1792,77.30324295832206
1793,77.07862979699793
1794,77.33641468302616
1795,77.58083080024036
1796,77.86318386330804
1797,78.1594846527773
1798,78.91599544951055
1799,78.92615092756506
1800,78.81680280932021
1801,78.7661745381037
1802,78.20304452431921
1803,78.27549586506625
1804,78.45747387036245
1805,77.61698213930553
1806,77.62641320900354
1807,77.4796608507699
1808,77.16405327963624
1809,76.74218997220319
1810,76.87436362884434
1811,76.8377863447749
1812,76.81084703912663
1813,76.79600675988623
1814,76.92834094311698
1815,76.93575456327366
1816,76.93314806367279
1817,76.81946779538491
1818,77.29696235289265
1819,77.18989983289998
1820,77.22054425935399
1821,77.03230646737535
1822,76.79460288395775
1823,77.24532691691229
1824,77.84437451470527
1825,77.38369695722025
1826,77.75031958855288
1827,77.79526433488893
1828,77.80654809496944
1829,78.42952940378927
1830,78.4868543598724
1831,79.04858369100629
1832,78.80185996070084
1833,78.29430504308928
1834,78.3304947564043
1835,78.47842556434553
1836,79.00488981477383
1837,78.33408214502735
1838,79.00230060476726
1839,78.6464930003679
1840,79.5689108875478
1841,79.53717820710558
1842,79.2128523075864
1843,79.53238192140914
1844,79.90878107599112
1845,80.07151442063116
1846,79.65790594132268
1847,79.18254827749752
1848,79.17600535954203
1849,79.19030019484079
1850,79.38691691830668
1851,79.86557487632864
1852,80.16805016445939
1853,80.03887960086797
1854,79.7615529060639
1855,79.66405620482631
1856,79.63311981044015
1857,79.92345612278577
1858,79.77100225831532
1859,79.31060403112073
1860,79.37815728999439
1861,79.3490590739724
1862,79.32128175670158
1863,80.18207527883864
1864,80.79970343102019
1865,81.52847460918578
1866,81.13432024847693
1867,81.51804906412248
1868,80.67626260447744
1869,80.67626260447744
1870,80.86961476867017
1871,82.07567451423014
1872,82.53721255623807
1873,81.70056822803612
1874,81.74303724393783
1875,81.52086564033526
1876,81.52086564033526
1877,81.4398136054912
1878,81.79153150363292
1879,82.41317909501191
1880,83.19558889352723
1881,84.21041981310817
1882,84.4334436809912
1883,84.43344287482088
1884,84.04193676211392
1885,83.89317054406611
1886,84.36483550331238
1887,84.92197640620995
1888,84.74897574829068
1889,84.85897675765567
1890,84.85897675765567
1891,84.65514220043801
1892,85.28766815090445
1893,85.41064270860015
1894,85.32427319640443
1895,85.26586007410071
1896,86.06747174777054
1897,86.06747175633573
1898,86.1401250802116
1899,86.41179954136042
1900,86.54603119917924
1901,87.18792231892408
1902,87.3151149082175
1903,86.2937042207628
1904,86.31229410428351
1905,86.07084905959299
1906,85.05209979959842
1907,85.85551177610891
1908,85.28605748259167
1909,85.06402161951718
1910,84.37727575902717
1911,84.37343675702525
1912,84.40317941889414
1913,84.34085828154282
1914,84.66951343043478
1915,84.30689521895765
1916,84.34786842617645
1917,84.5238848938586
1918,84.42761718260677
1919,84.39319317902734
1920,84.71437011695913
1921,85.23992447691155
1922,85.53289770590732
1923,84.8005300474322
1924,85.50705675864768
1925,85.54866535647092
1926,85.83816077295873
1927,85.52706838948981
1928,85.4891954511811
1929,85.89802219374569
1930,86.05176968194071
1931,86.04433325839301
1932,86.05333205839312
1933,85.84228631035359
1934,85.495261892119
1935,85.43895175485781
1936,86.35070546868299
1937,87.16549989006063
1938,86.80293275483832
1939,86.78076935545892
1940,86.37444876181236
1941,85.71323711658721
1942,86.62773432717162
1943,85.99286500932875
1944,86.4033278872336
1945,87.14867953253685
1946,87.14867953253685
1947,86.82027788944701
1948,86.1758710735841
1949,85.63569988055757
1950,86.11112117855996
1951,86.53947640553112
1952,86.65007394187815
1953,86.65007394187815
1954,86.6490472723661
1955,85.69061539860299
1956,85.84087555238743
1957,85.62394858991907
1958,86.65297512321246
1959,87.13989686052464
1960,87.13989686052464
1961,87.57116499947809
1962,87.09060174951189
1963,87.84646496997162
1964,88.31138886473892
1965,87.42064584010113
1966,86.72902776012086
1967,86.72902776012086
1968,86.76083698364351
1969,87.27944525576372
1970,87.44628920101587
1971,87.48376046920622
1972,87.11433089502829
1973,86.19420164611537
1974,86.19526536010306
1975,86.2460941176225
1976,86.73245297526361
1977,86.67510736562143
1978,87.58229071286438
1979,86.76511516748423
1980,86.80350178873296
1981,86.85137539477928
1982,86.66042702946278
1983,86.6506360649968
1984,86.70295155112126
1985,86.31538347752111
1986,86.6422063273025
1987,86.77319898238794
1988,86.83664209950997
1989,86.74722719413595
1990,87.1385609789329
1991,86.93574634605766
1992,87.58294163488429
1993,87.14780417279539
1994,86.95178175732246
1995,86.83347300428686
1996,87.04828293667164
1997,87.1916839934083
1998,85.78955305460093
1999,85.60702515954657
2000,84.93032826006625
2001,85.06682292492268
2002,85.06880065967337
2003,84.55235066592016
2004,84.67287233150014
2005,85.30033659120075
2006,85.44149938980591
2007,85.72389900271992
2008,85.17672550913342
2009,85.17672550913342
2010,85.10735275291424
2011,84.39192888163606
2012,84.08947624857362
2013,83.73515014810663
2014,83.8224075807761
2015,83.51305638124725
2016,83.5063371824671
2017,83.68942368473799
2018,83.29752559897787
2019,82.41072134767101
2020,82.29746470847867
2021,82.73426143198883
2022,82.45114143167676
2023,82.46360375422128
2024,82.37679336562756
2025,83.01862633786224
2026,82.22959333640026
2027,81.7772484807866
2028,82.40850136352232
2029,82.47821175898676
2030,82.47821175898676
2031,83.13877735668363
2032,83.08035671989418
2033,83.8812864771301
2034,83.36733635335005
2035,83.23884845935615
2036,83.69658183363279
2037,83.74251847646686
2038,83.48221483579036
2039,84.41024480758972
2040,84.65314637470371
2041,83.95407870055712
2042,83.600494751742
2043,83.80629545381781
2044,83.82292193690175
2045,83.73817827792772
2046,83.85628251778134
2047,83.67065154205402
2048,84.32073152874324
2049,84.15769122472122
2050,83.91667111951018
2051,83.91421130230609
2052,83.9219549318681
2053,84.50647472774538
2054,83.79921368948354
2055,82.76945354176158
2056,82.88721117357846
2057,83.13701019971852
2058,83.13675648413127
2059,83.12770098623933
2060,83.03576639866463
2061,83.83824495343987
2062,83.80237329530515
2063,83.49396478514505
2064,83.09294940179518
2065,83.12862219973567
2066,83.0017905792349
2067,82.89876025135615
2068,82.859528535887
2069,82.46687978083406
2070,82.43773569421685
2071,82.34648856573455
2072,82.32979642878617
2073,82.24813598217173
2074,82.84338301992072
2075,82.43634510682993
2076,83.05534480203154
2077,82.88328638405925
2078,83.22928932606904
2079,83.3155657744405
2080,83.2274236177813
2081,83.167682622886
2082,83.12796669108918
2083,83.24046473042353
2084,84.36611584113116
2085,84.68057251154738
2086,84.6496253878451
2087,84.74659483104391
2088,84.96899575461418
2089,84.53607709679083
2090,84.24503927406951
2091,84.12277108330277
2092,84.4622923783719
2093,84.4613870498296
2094,84.3892874617912
2095,85.02908808695557
2096,85.29447442287925
2097,85.9852266169947
2098,86.27166584156828
2099,86.62842924204483
2100,86.62614970550354
2101,86.49482348212592
2102,87.11493465326126
2103,86.17573818274501
2104,86.21143253857875
2105,85.95823138830961
2106,86.76680281333606
2107,86.83223514936347
2108,86.87875425432851
2109,86.95197053389191
2110,87.07846893754494
2111,87.22492989325268
2112,87.9883740471239
2113,88.27485264725321
2114,88.33862953895145
2115,88.1394825298322
2116,87.90821666267199
2117,88.8712943560679
2118,89.2502407297965
2119,89.11806833405245
2120,88.14002099738866
2121,88.1816433847857
2122,88.11207813247388
2123,88.36279427976197
2124,89.05493184235713
2125,89.10328236679888
2126,88.78089935805868
2127,88.61141121135961
2128,88.63913448977496
2129,88.42032458603175
2130,88.46933636639297
2131,88.0544245908071
2132,88.29836682451162
2133,87.64533574975422
2134,87.86945483522967
2135,87.94836607286143
2136,88.04188249669436
2137,87.87346151919775
2138,87.12284190318479
2139,87.03541647184967
2140,86.03035444012966
2141,86.37052772464489
2142,86.38145666675008
2143,86.52718447409428
2144,86.5432555032672
2145,86.73980588202197
2146,87.43378392423175
2147,86.3065104031016
2148,86.77320271295402
2149,86.79184569928553
2150,86.8600871753208
2151,86.6780842630202
2152,87.01176616264827
2153,86.35205125241524
2154,86.71071824890382
2155,86.97576038395816
2156,86.99879508956097
2157,87.0117236011659
2158,86.34867037707508
2159,87.54891972623429
2160,87.5292044869423
2161,87.63317262348922
2162,88.09296358787734
2163,88.12325220375688
2164,87.63548086195017
2165,87.43431424743333
2166,87.14523281033337
2167,87.59596993344026
2168,87.42754416370114
2169,87.0636215203139
2170,87.08334592473537
2171,87.32151524930332
2172,87.96470874900324
2173,88.59465274118321
2174,88.37824964413242
2175,88.15000290948282
2176,88.88642693669755
2177,88.89892546581167
2178,89.10383044870738
2179,89.06539360078617
2180,89.51586421043262
2181,90.41711771584019
2182,89.36509556045523
2183,89.39657374029208
2184,89.402826607735
2185,89.73813472285538
2186,88.88797160030856
2187,88.71894356771901
2188,88.79714610370776
2189,88.43314518018964
2190,88.30746062576512
2191,88.32726743445807
2192,88.52254748212103
2193,88.46976557896552
2194,88.62293684455831
2195,88.88790978756785
2196,88.05219203658734
2197,87.7459968115168
2198,87.74626356891622
2199,87.74608126867741
2200,87.5940544209411
2201,87.67032187551233
2202,87.92814576288451
2203,88.0407208915895
2204,88.40671099205707
2205,88.46072896444784
2206,88.41320122682613
2207,88.19606438552496
2208,88.28347514630977
2209,88.81866795094197
2210,88.9343382615578
2211,88.93159933283576
2212,88.96223961155863
2213,89.2201197270163
2214,88.74132662533766
2215,88.7919703381019
2216,87.72338565509834
2217,87.61367239327944
2218,87.46073665383744
2219,87.53635139161949
2220,87.37627699363443
2221,87.17492105350922
2222,87.24165770642597
2223,87.83359090503949
2224,88.14876730768377
2225,87.45911313246721
2226,87.48651257020737
2227,87.54706430861404
2228,87.64858703400142
2229,87.2661114935653
2230,87.66819711408853
2231,87.28451813221974
2232,87.15448603970586
2233,87.25385504233408
2234,87.12664352025162
2235,86.6952742107098
2236,86.71973204326173
2237,85.820462429054
2238,85.94999444693418
2239,85.0225123999866
2240,85.02568907785125
2241,84.81506866564875
2242,85.21647162390484
2243,85.40560791975973
2244,84.93653442430887
2245,85.02508031924161
2246,85.12429624334429
2247,85.17534829281792
2248,85.18199180375991
2249,84.74508161911213
2250,85.10065177304571
2251,84.93078385198557
2252,85.31721006894553
2253,85.59493991940839
2254,85.6047786192045
2255,85.84576791622955
2256,85.73592550114121
2257,85.71704915697087
2258,85.1715951615101
2259,85.20551858535593
2260,85.39291409379386
2261,85.43729072314578
2262,85.43179711773607
2263,85.67786249766046
2264,85.98841809078486
2265,86.26418456398206
2266,86.34510027298869
2267,86.26641541467721
2268,86.28922991567485
2269,86.41782460529132
2270,86.48237208529193
2271,86.65246846497631
2272,87.06386065992467
2273,87.51865507635593
2274,87.5658946070803
2275,87.67361389825496
2276,87.60942285887835
2277,87.705758721075
2278,87.7036670647935
2279,88.21780029246253
2280,88.17431351032658
2281,88.15348960634819
2282,88.2233577884037
2283,88.11994312161376
2284,88.1558926011532
2285,88.10852434583619
2286,88.32587209189178
2287,88.89126882178698
2288,89.09067068678158
2289,89.16525703978455
2290,89.12911519960795
2291,88.95919590947805
2292,88.26213243062055
2293,87.64719762082439
2294,87.95796257329988
2295,88.08482165679365
2296,88.11936483248053
2297,88.06777299640393
2298,88.24441914535815
2299,88.18046490119046
2300,88.98258694712605
2301,89.07690676835335
2302,88.71056508469682
2303,88.75056002144633
2304,88.75947525035832
2305,89.05514988635588
2306,88.31722633806301
2307,88.19859011160491
2308,88.27324310057504
2309,88.26760368215123
2310,88.27402962084467
2311,88.35676628300058
2312,88.37503146126306
2313,88.27697999487188
2314,88.19637277354401
2315,88.13815643742561
2316,87.49197182665942
2317,87.47029442630478
2318,87.17535319630507
2319,86.080055241934
2320,86.73245166305618
2321,85.52889397187232
2322,84.71603133381056
2323,85.16148341878777
2324,85.22968949083295
2325,85.275779914775
2326,85.61239590237774
2327,84.90972536131962
2328,84.70518661578491
2329,84.48477800571825
2330,84.31641722009851
2331,84.32622748713202
2332,84.26362128566997
2333,84.59000656345528
2334,84.81983822154348
2335,84.08452257638113
2336,83.91948893219269
2337,83.98385485617858
2338,84.00239157524148
2339,84.1191599394765
2340,84.24477246434992
2341,83.91483837128854
2342,82.97827567304167
2343,82.62167240935914
2344,82.28564852506273
2345,82.29846508963425
2346,82.0509110868252
2347,82.70039093411093
2348,82.36730812004471
2349,83.30223147836709
2350,83.09061309369788
2351,84.02172388090038
2352,84.0489994469748
2353,84.23181057055665
2354,83.85645299315244
2355,83.88979860567248
2356,83.84704448238827
2357,83.00669730581062
2358,81.96341482750968
2359,81.95557387801017
2360,81.95913166080628
2361,81.90411959803396
2362,82.06352205307735
2363,82.55589775831818
2364,80.95493907082975
2365,80.79828698786167
2366,80.79323260773359
2367,81.01554221202278
2368,82.01092318874144
2369,81.27193532234288
2370,82.0059636670046
2371,82.0107237637623
2372,81.80514683541944
2373,81.82008667178285
2374,81.86886965240441
2375,81.16065421752697
2376,81.95324566155637
2377,82.62301268965736
2378,82.29409323293017
2379,82.28170103384988
2380,82.21222018257531
2381,82.33889868813174
2382,82.38369430730029
2383,83.35730196017364
2384,83.13076861753586
2385,83.37104359174234
2386,83.53734216019579
2387,83.55527952487347
2388,83.75177967431263
2389,83.39607596815563
2390,83.30628691370757
2391,83.79506905589727
2392,83.17013695172507
2393,82.81269230920527
2394,82.76481814211817
2395,82.81233182461698
2396,82.8702683817221
2397,82.95222779306539
2398,82.990307276801
2399,82.78143749409507
2400,82.84502025082801
2401,82.86089609010038
2402,82.81826350316564
2403,82.55011029870727
2404,82.41652954661411
2405,82.4208144375566
2406,82.32196550350638
2407,82.43491018488983
2408,82.4579011130769
2409,82.31505372399133
2410,82.09697807724238
2411,81.39934837391006
2412,82.11872070807779
2413,82.55658586942539
2414,82.7237686140852
2415,82.72322154585206
2416,82.75926557870626
2417,82.77620093025978
2418,82.56406078477538
2419,83.16207446522206
2420,83.38531581185349
2421,83.39832601499609
2422,83.4025003839108
2423,83.61862889670267
2424,84.33827790278376
2425,84.11116683950372
2426,83.34045693191977
2427,82.95923492694364
2428,82.82031057800285
2429,82.915819617002
